# Property: 'Temp2'
# seconds(absolute)  y   time(relative)
235     17.3319     13/12/24T15:04:34
247     17.3525     13/12/24T15:04:46
251     17.3422     13/12/24T15:04:50
262     17.3319     13/12/24T15:05:01
265     17.3422     13/12/24T15:05:04
271     17.3936     13/12/24T15:05:10
274     17.3525     13/12/24T15:05:13
280     17.3628     13/12/24T15:05:19
281     17.3525     13/12/24T15:05:20
287     17.3628     13/12/24T15:05:26
292     17.3422     13/12/24T15:05:31
293     17.3525     13/12/24T15:05:32
298     17.3319     13/12/24T15:05:37
301     17.3422     13/12/24T15:05:40
304     17.3319     13/12/24T15:05:43
308     17.3422     13/12/24T15:05:47
311     17.3319     13/12/24T15:05:50
317     17.3422     13/12/24T15:05:56
322     17.3525     13/12/24T15:06:01
325     17.3422     13/12/24T15:06:04
326     17.3525     13/12/24T15:06:05
331     17.3628     13/12/24T15:06:10
340     17.3422     13/12/24T15:06:19
343     17.3525     13/12/24T15:06:22
346     17.3422     13/12/24T15:06:25
356     17.3525     13/12/24T15:06:35
368     17.3628     13/12/24T15:06:47
385     17.373     13/12/24T15:07:04
392     17.3628     13/12/24T15:07:11
397     17.3525     13/12/24T15:07:16
403     17.3422     13/12/24T15:07:22
406     17.3525     13/12/24T15:07:25
409     17.3319     13/12/24T15:07:28
412     17.3216     13/12/24T15:07:31
421     17.3113     13/12/24T15:07:40
424     17.3319     13/12/24T15:07:43
434     17.3216     13/12/24T15:07:53
439     17.3011     13/12/24T15:07:58
442     17.2908     13/12/24T15:08:01
445     17.2805     13/12/24T15:08:04
446     17.2908     13/12/24T15:08:05
452     17.3011     13/12/24T15:08:11
457     17.3113     13/12/24T15:08:16
463     17.3216     13/12/24T15:08:22
467     17.3011     13/12/24T15:08:26
472     17.3113     13/12/24T15:08:31
473     17.3216     13/12/24T15:08:32
485     17.3113     13/12/24T15:08:44
493     17.3216     13/12/24T15:08:52
494     17.3319     13/12/24T15:08:53
499     17.3216     13/12/24T15:08:58
500     17.3319     13/12/24T15:08:59
505     17.3216     13/12/24T15:09:04
508     17.3319     13/12/24T15:09:07
521     17.3422     13/12/24T15:09:20
526     17.3525     13/12/24T15:09:25
529     17.3628     13/12/24T15:09:28
538     17.3422     13/12/24T15:09:37
539     17.3525     13/12/24T15:09:38
547     17.3422     13/12/24T15:09:46
550     17.3319     13/12/24T15:09:49
566     17.3422     13/12/24T15:10:05
571     17.3319     13/12/24T15:10:10
574     17.3216     13/12/24T15:10:13
575     17.3319     13/12/24T15:10:14
586     17.3422     13/12/24T15:10:25
601     17.3319     13/12/24T15:10:40
614     17.3216     13/12/24T15:10:53
625     17.3011     13/12/24T15:11:04
629     17.3113     13/12/24T15:11:08
635     17.3216     13/12/24T15:11:14
647     17.3319     13/12/24T15:11:26
652     17.3216     13/12/24T15:11:31
661     17.3113     13/12/24T15:11:40
671     17.3319     13/12/24T15:11:50
695     17.3422     13/12/24T15:12:14
698     17.3319     13/12/24T15:12:17
707     17.3422     13/12/24T15:12:26
710     17.3525     13/12/24T15:12:29
715     17.3422     13/12/24T15:12:34
733     17.3216     13/12/24T15:12:52
737     17.3319     13/12/24T15:12:56
742     17.3422     13/12/24T15:13:01
755     17.3525     13/12/24T15:13:14
763     17.3422     13/12/24T15:13:22
766     17.3628     13/12/24T15:13:25
772     17.3833     13/12/24T15:13:31
788     17.373     13/12/24T15:13:47
802     17.3833     13/12/24T15:14:01
803     17.373     13/12/24T15:14:02
811     17.3628     13/12/24T15:14:10
820     17.373     13/12/24T15:14:19
826     17.3833     13/12/24T15:14:25
827     17.3936     13/12/24T15:14:26
830     17.3833     13/12/24T15:14:29
838     17.4039     13/12/24T15:14:37
842     17.3936     13/12/24T15:14:41
848     17.3833     13/12/24T15:14:47
863     17.373     13/12/24T15:15:02
868     17.3833     13/12/24T15:15:07
869     17.3936     13/12/24T15:15:08
874     17.373     13/12/24T15:15:13
877     17.3628     13/12/24T15:15:16
880     17.373     13/12/24T15:15:19
884     17.3833     13/12/24T15:15:23
889     17.373     13/12/24T15:15:28
890     17.3833     13/12/24T15:15:29
893     17.373     13/12/24T15:15:32
899     17.3833     13/12/24T15:15:38
913     17.3936     13/12/24T15:15:52
914     17.373     13/12/24T15:15:53
928     17.3833     13/12/24T15:16:07
931     17.373     13/12/24T15:16:10
932     17.3833     13/12/24T15:16:11
940     17.373     13/12/24T15:16:19
941     17.3833     13/12/24T15:16:20
947     17.373     13/12/24T15:16:26
952     17.3628     13/12/24T15:16:31
955     17.373     13/12/24T15:16:34
962     17.3833     13/12/24T15:16:41
967     17.3936     13/12/24T15:16:46
970     17.3833     13/12/24T15:16:49
976     17.3936     13/12/24T15:16:55
979     17.4039     13/12/24T15:16:58
980     17.3936     13/12/24T15:16:59
985     17.4039     13/12/24T15:17:04
986     17.3936     13/12/24T15:17:05
989     17.4039     13/12/24T15:17:08
994     17.4142     13/12/24T15:17:13
998     17.4244     13/12/24T15:17:17
1006     17.4347     13/12/24T15:17:25
1010     17.4244     13/12/24T15:17:29
1019     17.4142     13/12/24T15:17:38
1022     17.4244     13/12/24T15:17:41
1027     17.4142     13/12/24T15:17:46
1034     17.4347     13/12/24T15:17:53
1040     17.445     13/12/24T15:17:59
1052     17.4553     13/12/24T15:18:11
1058     17.4656     13/12/24T15:18:17
1061     17.4759     13/12/24T15:18:20
1066     17.5787     13/12/24T15:18:25
1069     17.5067     13/12/24T15:18:28
1070     17.4964     13/12/24T15:18:29
1075     17.5067     13/12/24T15:18:34
1078     17.517     13/12/24T15:18:37
1079     17.5067     13/12/24T15:18:38
1084     17.517     13/12/24T15:18:43
1087     17.5376     13/12/24T15:18:46
1088     17.5273     13/12/24T15:18:47
1094     17.5478     13/12/24T15:18:53
1097     17.5581     13/12/24T15:18:56
1100     17.5787     13/12/24T15:18:59
1106     17.5684     13/12/24T15:19:05
1109     17.5787     13/12/24T15:19:08
1120     17.589     13/12/24T15:19:19
1124     17.5993     13/12/24T15:19:23
1135     17.6095     13/12/24T15:19:34
1138     17.6198     13/12/24T15:19:37
1148     17.6404     13/12/24T15:19:47
1153     17.6507     13/12/24T15:19:52
1154     17.6404     13/12/24T15:19:53
1159     17.661     13/12/24T15:19:58
1166     17.6712     13/12/24T15:20:05
1177     17.6815     13/12/24T15:20:16
1181     17.6918     13/12/24T15:20:20
1184     17.7021     13/12/24T15:20:23
1187     17.7124     13/12/24T15:20:26
1199     17.7226     13/12/24T15:20:38
1204     17.7329     13/12/24T15:20:43
1210     17.7432     13/12/24T15:20:49
1213     17.7535     13/12/24T15:20:52
1216     17.7638     13/12/24T15:20:55
1220     17.7843     13/12/24T15:20:59
1228     17.7946     13/12/24T15:21:07
1231     17.8049     13/12/24T15:21:10
1237     17.8152     13/12/24T15:21:16
1238     17.8255     13/12/24T15:21:17
1241     17.8358     13/12/24T15:21:20
1253     17.846     13/12/24T15:21:32
1261     17.8358     13/12/24T15:21:40
1267     17.846     13/12/24T15:21:46
1270     17.8563     13/12/24T15:21:49
1273     17.846     13/12/24T15:21:52
1274     17.8358     13/12/24T15:21:53
1277     17.8255     13/12/24T15:21:56
1286     17.8358     13/12/24T15:22:05
1291     17.846     13/12/24T15:22:10
1292     17.8563     13/12/24T15:22:11
1297     17.8666     13/12/24T15:22:16
1298     17.8563     13/12/24T15:22:17
1306     17.8769     13/12/24T15:22:25
1309     17.8666     13/12/24T15:22:28
1312     17.8975     13/12/24T15:22:31
1315     17.8769     13/12/24T15:22:34
1318     17.8975     13/12/24T15:22:37
1324     17.8872     13/12/24T15:22:43
